"Status","Name","Duration in ms","Description"
"passed","Testcase.live.test_rank_sales.TestCase_Rank_Sales#test_sales_big_category","725","验证达人带货榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_product_type","360",""
"passed","Testcase.aweme_material.test_rank_promotionAweme.TestCase_Rank_PromotionAweme#test_rank_promotionAweme_big_type","1267",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_product_type","284",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","749",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","517",""
"passed","Testcase.live.test_rank_product.TestCase_Rank_Product#test_product_orderby","895","验证直播商品榜单日榜、周榜、月榜是否会排序规则排序"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","287",""
"passed","Testcase.live.test_rank_top.TestCase_Rank_Top#test_top_star_category","181","验证直播实时热榜遍历达人一级分类是否有返回数据"
"passed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_sort","931","验证视频库是否会排序规则排序"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","782",""
"passed","Testcase.shop_brand.test_rank_specialtyToday.TestCase_Rank_SpecialtyToday#test_rank_specialtyToday_product_type","199",""
"passed","Testcase.author.test_authorRank_bangNew_E.TestCase_AuthorRank_BangNew_E#test_authorRank_bangNew_E_star_type","389",""
"passed","Testcase.shop_brand.test_rank_specialtyToday.TestCase_Rank_SpecialtyToday#test_rank_specialtyToday_product_type","307",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","283",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","562",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","1072",""
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","264","验证抖音本地生活榜查看任意分类"
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_platform","726","验证抖音销量榜日榜、周榜、月榜，按商品来源筛选"
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","207","验证抖音本地生活榜查看任意分类"
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","1080","验证抖音本地生活榜查看任意分类"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","344",""
"passed","Testcase.product.test_rank_yesterdayHotRank.TestCase_Rank_YesterdayHotRank#test_yesterdayHotRank_big_category","612","验证抖音热推榜日榜、周榜、月榜遍历商品一级分类返回的数据是否大于20条"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","374",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_product_type","253",""
"passed","Testcase.author.test_authorRank_bangNew_D.TestCase_AuthorRank_BangNew_D#test_authorRank_bangNew_D_city_type","417",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","231",""
"passed","Testcase.live.test_rank_sales.TestCase_Rank_Sales#test_sales_big_category","475","验证达人带货榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_product_type","305",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_big_type","343",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","748",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","209",""
"passed","Testcase.product.test_rank_allDayRank.TestCase_Rank_AllDayRank#test_allDayRank_big_category","305","验证全天销量榜遍历商品一级分类是否有返回数据"
"passed","Testcase.live.test_rank_sales.TestCase_Rank_Sales#test_sales_big_category","961","验证达人带货榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.shop_brand.test_shop_search.TestCase_Shop_Search#test_shop_search_product_type","151",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","602",""
"passed","Testcase.author.test_authorRank_bangNew_G.TestCase_AuthorRank_BangNew_G#test_authorRank_bangNew_G_star_type","235",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","193",""
"passed","Testcase.author.test_authorRank_bangNew_G.TestCase_AuthorRank_BangNew_G#test_authorRank_bangNew_G_star_type","761",""
"failed","Testcase.live.test_rank_official.TestCase_Rank_Official#test_official_star_category","298","验证带货小时榜遍历达人一级分类是否有返回数据"
"passed","Testcase.live.test_rank_product.TestCase_Rank_Product#test_product_big_category","576","验证直播商品榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","263",""
"passed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_digg","1502","验证视频库按视频点赞数筛选，数据是否正确"
"passed","Testcase.product.test_rank_allDayRank.TestCase_Rank_AllDayRank#test_allDayRank_big_category","172","验证全天销量榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","256",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","441",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","353",""
"passed","Testcase.aweme_material.test_rank_promotionAweme.TestCase_Rank_PromotionAweme#test_rank_promotionAweme_sort","480",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","506",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_product_type","314",""
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_big_category","189","验证抖音销量榜日榜、周榜、月榜遍历商品一级分类返回的数据是否大于20条"
"passed","Testcase.product.test_rank_allDayRank.TestCase_Rank_AllDayRank#test_allDayRank_big_category","373","验证全天销量榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_authorRank_bangNew_E.TestCase_AuthorRank_BangNew_E#test_authorRank_bangNew_E_star_type","544",""
"passed","Testcase.aweme_material.test_aweme_product_search.TestCase_Aweme_Product_Search#test_aweme_product_search_digg","634","验证带货视频库按商品预估销售额筛选，数据是否正确"
"passed","Testcase.product.test_rank_yesterdayHotRank.TestCase_Rank_YesterdayHotRank#test_yesterdayHotRank_big_category","235","验证抖音热推榜日榜、周榜、月榜遍历商品一级分类返回的数据是否大于20条"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","1816",""
"passed","Testcase.live.test_rank_official_daily.TestCase_Rank_Official_Daily#test_official_daily_star_category","342","验证今日带货榜遍历达人一级分类是否有返回数据"
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_hour_big_type","1050",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_big_type","602",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","148",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","276",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","289",""
"passed","Testcase.live.test_rank_sales.TestCase_Rank_Sales#test_sales_big_category","268","验证达人带货榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","198",""
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_big_category","581","验证选品库遍历商品一级分类是否有返回数据"
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_hour_big_type","293",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","607",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","504",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","160",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","279",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","799",""
"passed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_fans_hottest","854","验证视频库按低粉爆款筛选，数据是否正确"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","374",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","732",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_hour_big_type","885",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","285",""
"passed","Testcase.shop_brand.test_shop_search.TestCase_Shop_Search#test_shop_search_avg","14766",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","170",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_hour_big_type","501",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","233",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","517",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","1152",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","292",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","264",""
"passed","Testcase.live.test_rank_sales.TestCase_Rank_Sales#test_sales_big_category","259","验证达人带货榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","404",""
"passed","Testcase.shop_brand.test_rank_specialtyToday.TestCase_Rank_SpecialtyToday#test_rank_specialtyToday_product_type","376",""
"passed","Testcase.live.test_rank_soundbyte.TestCase_Rank_Soundbyte#test_soundbyte_star_category","284","验证抖音官方小时榜遍历达人一级分类是否有返回数据"
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","1338","验证抖音本地生活榜查看任意分类"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","378",""
"passed","Testcase.live.test_rank_official.TestCase_Rank_Official#test_official_timestamp","523","验证带货小时榜遍历所有的小时榜点是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","242",""
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_big_category","188","验证抖音销量榜日榜、周榜、月榜遍历商品一级分类返回的数据是否大于20条"
"passed","Testcase.author.test_authorRank_bangNew_A.TestCase_AuthorRank_BangNew_A#test_authorRank_bangNew_A_star_type","513",""
"failed","Testcase.live.test_rank_top.TestCase_Rank_Top#test_top_star_category","157","验证直播实时热榜遍历达人一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","567",""
"passed","Testcase.shop_brand.test_brand_rank.TestCase_Brand_Rank#test_brand_rank_product_type","194",""
"passed","Testcase.live.test_live_windmill.TestCase_Rank_Windmill#test_windmill_category","553","验证直播风车榜日榜、周榜、月榜遍历达人分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","170",""
